Time (s), Speed
00:00:00,80.05,
00:00:01,94.23,
00:00:02,65.88,
00:00:03,72.55,
00:00:04,91.41,
00:00:05,36.35,
00:00:06,108.96,
00:00:07,42.79,
00:00:08,63.70,
00:00:09,77.04,
00:00:10,94.23,
00:00:11,65.67,
00:00:12,65.67,
00:00:13,94.23,
00:00:14,131.33,
00:00:15,88.47,
00:00:16,131.33,
00:00:17,110.96,
00:00:18,65.01,
00:00:19,94.23,
00:00:20,72.56,
00:00:21,68.66,
00:00:22,68.20,
00:00:23,44.31,
00:00:24,97.32,
00:00:25,70.04,
00:00:26,65.67,
00:00:27,65.67,
00:00:28,32.83,
00:00:29,32.83,
00:00:30,22.24,
00:00:31,74.10,
00:00:32,131.33,
00:00:33,94.23,
00:00:34,94.23,
00:00:35,94.23,
00:00:36,94.23,
00:00:37,94.23,
00:00:38,94.23,
00:00:39,94.23,
00:00:40,94.23,
00:00:41,131.33,
00:00:42,131.33,
00:00:43,131.33,
00:00:44,131.33,
00:00:45,131.33,
00:00:46,94.23,
00:00:47,94.23,
00:00:48,94.23,
00:00:49,94.23,
00:00:50,94.23,
