Time (s), Speed
00:00:00,85.83,
00:00:01,88.12,
00:00:02,114.35,
00:00:03,95.32,
00:00:04,95.32,
00:00:05,95.32,
00:00:06,110.38,
00:00:07,98.10,
00:00:08,66.43,
00:00:09,66.43,
00:00:10,66.43,
00:00:11,66.43,
00:00:12,113.12,
00:00:13,98.27,
00:00:14,70.93,
00:00:15,95.32,
00:00:16,95.32,
00:00:17,66.43,
00:00:18,79.18,
00:00:19,45.68,
00:00:20,66.43,
00:00:21,66.43,
00:00:22,66.43,
00:00:23,64.44,
00:00:24,95.32,
00:00:25,66.43,
00:00:26,66.43,
00:00:27,66.43,
00:00:28,33.21,
00:00:29,107.17,
00:00:30,95.32,
00:00:31,132.85,
00:00:32,132.85,
00:00:33,132.85,
00:00:34,132.85,
00:00:35,95.32,
00:00:36,95.32,
00:00:37,95.32,
00:00:38,95.32,
00:00:39,95.32,
00:00:40,127.48,
00:00:41,132.85,
00:00:42,132.85,
00:00:43,95.32,
00:00:44,95.32,
00:00:45,95.32,
00:00:46,95.32,
00:00:47,95.32,
