Time (s), Speed
00:00:00,93.96,
00:00:01,93.96,
00:00:02,93.96,
00:00:03,93.96,
00:00:04,77.96,
00:00:05,63.52,
00:00:06,63.52,
00:00:07,37.83,
00:00:08,36.07,
00:00:09,40.47,
00:00:10,37.96,
00:00:11,17.49,
00:00:12,60.65,
00:00:13,65.48,
00:00:14,76.59,
00:00:15,93.96,
00:00:16,93.96,
00:00:17,93.96,
00:00:18,93.96,
00:00:19,93.96,
00:00:20,93.96,
00:00:21,93.96,
00:00:22,93.96,
00:00:23,93.96,
00:00:24,125.58,
00:00:25,93.96,
00:00:26,65.48,
00:00:27,94.78,
00:00:28,93.96,
00:00:29,105.95,
00:00:30,105.95,
00:00:31,105.95,
00:00:32,40.47,
00:00:33,40.47,
00:00:34,40.47,
00:00:35,40.47,
00:00:36,33.41,
00:00:37,40.47,
00:00:38,40.47,
00:00:39,65.79,
00:00:40,104.40,
00:00:41,105.95,
00:00:42,105.95,
00:00:43,93.96,
00:00:44,130.97,
00:00:45,130.97,
00:00:46,130.97,
00:00:47,130.97,
00:00:48,130.97,
00:00:49,130.97,
00:00:50,93.96,
00:00:51,93.96,
00:00:52,93.96,
00:00:53,93.96,
00:00:54,93.96,
00:00:55,93.96,
00:00:56,93.96,
00:00:57,93.96,
00:00:58,93.96,
00:00:59,93.96,
00:01:00,118.57,
