Time (s),Duration (hh:mm:ss)
00:00:00,46.35,
00:00:01,107.62,
00:00:02,150.00,
00:00:04,107.62,
00:00:05,75.00,
00:00:07,75.00,
00:00:08,150.00,
00:00:10,150.00,
00:00:11,150.00,
00:00:13,150.00,
00:00:14,150.00,
00:00:16,150.00,
00:00:18,150.00,
