Time (s), Speed
00:00:00,86.10,
00:00:01,120.00,
00:00:02,86.10,
00:00:03,86.10,
00:00:04,60.00,
00:00:05,86.10,
00:00:06,97.08,
00:00:07,97.08,
00:00:08,120.00,
00:00:09,86.10,
00:00:10,86.10,
00:00:11,120.00,
00:00:12,86.10,
00:00:13,97.08,
00:00:14,97.08,
00:00:15,58.20,
00:00:16,86.10,
00:00:17,86.10,
00:00:18,86.10,
00:00:19,86.10,
00:00:20,86.10,
00:00:21,58.20,
00:00:22,97.08,
00:00:23,58.20,
00:00:24,86.10,
00:00:25,106.62,
00:00:26,58.20,
00:00:27,69.85,
00:00:28,41.99,
00:00:29,37.08,
00:00:30,37.08,
00:00:31,37.08,
00:00:32,97.08,
00:00:33,97.08,
00:00:34,97.08,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,120.00,
00:00:44,120.00,
00:00:45,120.00,
00:00:46,86.10,
00:00:47,86.10,
00:00:48,86.10,
00:00:49,86.10,
00:00:50,111.01,
00:00:51,86.10,
00:00:52,86.10,
00:00:53,86.10,
