Time (s), Speed
00:00:00,120.00,
00:00:01,86.10,
00:00:02,97.08,
00:00:03,86.10,
00:00:04,86.10,
00:00:05,120.00,
00:00:06,97.08,
00:00:07,86.10,
00:00:08,86.10,
00:00:09,86.10,
00:00:10,120.00,
00:00:11,86.10,
00:00:12,86.10,
00:00:13,86.10,
00:00:14,120.00,
00:00:15,120.00,
00:00:16,97.08,
00:00:17,60.00,
00:00:18,86.10,
00:00:19,97.08,
00:00:20,58.20,
00:00:21,97.08,
00:00:22,97.08,
00:00:23,97.08,
00:00:24,71.81,
00:00:25,77.98,
00:00:26,37.08,
00:00:27,37.08,
00:00:28,97.08,
00:00:29,97.08,
00:00:30,97.08,
00:00:31,97.08,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,86.10,
00:00:41,86.10,
00:00:42,86.10,
00:00:43,86.10,
00:00:44,120.00,
00:00:45,120.00,
00:00:46,120.00,
00:00:47,120.00,
00:00:48,120.00,
