Time (s), Speed
00:00:00,97.08,
00:00:01,58.20,
00:00:02,97.08,
00:00:03,97.08,
00:00:04,86.10,
00:00:05,60.00,
00:00:06,49.67,
00:00:07,58.20,
00:00:08,37.08,
00:00:09,30.00,
00:00:10,58.20,
00:00:11,58.20,
00:00:12,60.00,
00:00:13,120.00,
00:00:14,120.00,
00:00:15,120.00,
00:00:16,120.00,
00:00:17,120.00,
00:00:18,120.00,
00:00:19,120.00,
00:00:20,86.10,
00:00:21,86.10,
00:00:22,120.00,
00:00:23,120.00,
00:00:24,86.10,
00:00:25,60.00,
00:00:26,60.00,
00:00:27,86.10,
00:00:28,60.00,
00:00:29,60.00,
00:00:30,60.00,
00:00:31,60.00,
00:00:32,120.00,
00:00:33,120.00,
00:00:34,120.00,
00:00:35,120.00,
00:00:36,120.00,
00:00:37,120.00,
00:00:38,120.00,
00:00:39,120.00,
00:00:40,120.00,
00:00:41,120.00,
00:00:42,120.00,
00:00:43,86.10,
00:00:44,86.10,
00:00:45,86.10,
00:00:46,97.08,
00:00:47,97.08,
00:00:48,97.08,
00:00:49,97.08,
00:00:50,97.08,
